Txn_ID,User_ID,Tran_Source,Create_Date,Txn_Amount,From_Account,To_Account,Resp_Code,Tracer_No,Txn_Type,Particulars,Remarks,Device,IP_Address,Country,city_name,Latitude,Longitude
TXN9159626080,U10812,MobileApp,2025-12-16 18:18:50.234693,1798.12,AC6547070526,AC1620252358,12,578181,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.111.116,Bangladesh,Dhaka,23.8103,90.4125
TXN8470412665,U10813,ATM,2025-12-10 08:28:13.131903,8702.54,AC1041588053,AC5596713509,0,508531,Merchant_Payment,POS Purchase,Successful,iOS,192.168.47.23,Bangladesh,Dhaka,23.8103,90.4125
TXN6825479317,U10814,MobileApp,2025-12-09 23:02:27.970924,1272.08,AC8345366701,AC1263644256,0,491164,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.96.131,Bangladesh,Sylhet,24.8949,91.8687
TXN6966344433,U10814,Internet,2025-12-20 20:00:01.013458,1264.43,AC9271540223,AC8839407623,12,931571,Bill_Payment,Electricity Bill,Invalid txn,ATM,192.168.229.61,Bangladesh,Rangpur,25.7439,89.2752
TXN2828057599,U10815,POS,2025-12-11 20:05:16.199929,1441.22,AC1335799078,AC3683668475,0,362309,Bill_Payment,Electricity Bill,Successful,Web,192.168.234.205,Bangladesh,Narayanganj,23.6236,90.5
TXN4113976404,U10815,ATM,2025-12-12 04:40:05.212381,12130.87,AC3333553263,AC2023082625,0,152242,Merchant_Payment,POS Purchase,Successful,Android,192.168.32.18,Bangladesh,Dhaka,23.8103,90.4125
TXN1214131700,U10816,POS,2025-12-05 18:43:30.057603,1673.11,AC4762227674,AC4969064184,0,512324,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.48.49,Bangladesh,Dhaka,23.8103,90.4125
TXN1389952355,U10817,ATM,2025-12-25 11:40:40.074062,9125.13,AC7054206237,AC2254304283,0,729044,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.62.52,Bangladesh,Feni,23.014,91.4
TXN2442188698,U10817,Internet,2025-12-27 16:23:42.229234,6762.75,AC9850015414,AC6718958137,0,502134,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.196.211,Bangladesh,Chattogram,22.3569,91.7832
TXN1569010005,U10818,ATM,2025-12-04 11:20:08.782046,8176.29,AC1238308778,AC3463282996,0,701779,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.21.52,Bangladesh,Narayanganj,23.6236,90.5
TXN9207369556,U10818,ATM,2025-12-11 08:59:17.582228,8557.73,AC8882943382,AC8340624157,12,140545,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Android,192.168.50.11,Bangladesh,Chattogram,22.3569,91.7832
TXN6629448037,U10818,POS,2025-12-14 12:51:53.841260,1105.24,AC4103395854,AC3875710869,12,702304,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.236.17,Bangladesh,Jessore,23.171,89.2024
TXN2716460872,U10818,ATM,2025-12-30 21:02:18.300052,15155.76,AC2692922277,AC2635821680,0,877998,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.101.112,Bangladesh,Sylhet,24.8949,91.8687
TXN2657652535,U10819,POS,2025-12-04 21:54:59.474848,3664.62,AC2114288057,AC9573811195,0,734138,Bill_Payment,Electricity Bill,Successful,Android,192.168.89.36,Bangladesh,Others,23.5,90.5
TXN5420063364,U10819,ATM,2025-12-05 06:53:50.060797,13546.44,AC9125914069,AC7709087171,12,214188,Bill_Payment,Electricity Bill,Invalid txn,ATM,192.168.145.246,Bangladesh,Chattogram,22.3569,91.7832
TXN5766919397,U10819,ATM,2025-12-08 10:47:49.247824,7699.74,AC5007924923,AC3646747637,0,929731,Refund,Refund to {{USER}},Successful,Web,192.168.159.169,Bangladesh,Dhaka,23.8103,90.4125
TXN3488649251,U10819,Internet,2025-12-18 11:21:56.785498,5475.04,AC1632671412,AC2588563843,12,354930,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.88.36,Bangladesh,Dhaka,23.8103,90.4125
TXN9167093396,U10819,Internet,2025-12-25 16:22:38.128055,7036.93,AC9054173882,AC1943386579,0,758909,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.181.38,Bangladesh,Chattogram,22.3569,91.7832
TXN1885283433,U10819,POS,2025-12-28 12:05:03.772139,4857.67,AC5099688946,AC7350307226,12,910377,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.195.7,Bangladesh,Jessore,23.171,89.2024
TXN4255289214,U10819,ATM,2025-12-28 20:51:22.346262,8254.05,AC9497030998,AC8836749710,0,437919,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.127.222,Bangladesh,Others,23.5,90.5
TXN8449239306,U10820,Internet,2025-12-19 13:01:59.172186,18883.93,AC2756778109,AC8656220148,0,347929,Refund,Refund to {{USER}},Successful,iOS,192.168.65.231,Bangladesh,Dhaka,23.8103,90.4125
TXN9731788571,U10820,MobileApp,2025-12-20 23:26:14.799730,6801.15,AC2989161977,AC6263251492,12,796458,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.191.143,Bangladesh,Barishal,22.701,90.3535
TXN6760543776,U10821,ATM,2025-12-11 17:02:47.427200,12338.13,AC6618605758,AC7782127095,0,738932,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.48.141,Bangladesh,Dhaka,23.8103,90.4125
TXN1030099205,U10821,MobileApp,2025-12-13 18:10:30.472205,8223.81,AC8686157139,AC7136771859,0,327986,Refund,Refund to {{USER}},Successful,Android,192.168.213.245,Bangladesh,Rangpur,25.7439,89.2752
TXN4759843019,U10822,Internet,2025-12-01 18:09:22.928072,798.92,AC7571894790,AC4252572956,12,784885,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.86.210,Bangladesh,Chattogram,22.3569,91.7832
TXN2382466829,U10822,MobileApp,2025-12-17 17:35:23.101184,7528.68,AC9926310473,AC1959287327,0,843392,Bill_Payment,Electricity Bill,Successful,Web,192.168.74.111,Bangladesh,Jessore,23.171,89.2024
TXN2017071111,U10822,MobileApp,2025-12-18 14:05:25.968646,2507.37,AC5101163064,AC5118576188,0,556607,Fund_Transfer,Transfer to {{BEN}},Successful,POS,192.168.45.89,Bangladesh,Chattogram,22.3569,91.7832
TXN8406625637,U10822,POS,2025-12-25 11:07:52.737460,2142.49,AC5121058371,AC1746067730,0,790601,Merchant_Payment,POS Purchase,Successful,Android,192.168.253.244,Bangladesh,Rangpur,25.7439,89.2752
TXN4140952386,U10823,ATM,2025-12-27 11:30:48.413583,7093.67,AC4070445381,AC7972583678,0,915750,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.124.156,Bangladesh,Rangpur,25.7439,89.2752
TXN8982423285,U10824,ATM,2025-12-15 08:10:55.497778,7516.77,AC9725153502,AC5656037387,12,105350,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.251.2,Bangladesh,Khulna,22.8456,89.5403
TXN7732854548,U10824,MobileApp,2025-12-22 07:40:59.649268,11316.57,AC5998829003,AC3589222608,12,313901,Refund,Refund to {{USER}},Invalid txn,Android,192.168.223.78,Bangladesh,Chattogram,22.3569,91.7832
TXN7936555651,U10825,Internet,2025-12-13 19:31:07.137878,16900.28,AC6963790035,AC5549089048,0,947154,Bill_Payment,Electricity Bill,Successful,ATM,192.168.79.83,Bangladesh,Chattogram,22.3569,91.7832
TXN4255861461,U10825,POS,2025-12-22 08:49:57.107108,1748.78,AC1288238131,AC6578523650,0,754594,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.36.122,Bangladesh,Chattogram,22.3569,91.7832
TXN2225356586,U10825,MobileApp,2025-12-23 12:09:23.662362,5306.6,AC3862645720,AC6594469784,12,165477,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.89.10,Bangladesh,Jessore,23.171,89.2024
TXN7072616750,U10826,MobileApp,2025-12-01 07:10:21.594506,9943.51,AC3021752708,AC8920131432,12,967426,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.196.157,Bangladesh,Dhaka,23.8103,90.4125
TXN1749780754,U10826,MobileApp,2025-12-01 16:53:05.408969,5172.77,AC7350667204,AC1791571088,0,948748,Bill_Payment,Electricity Bill,Successful,Android,192.168.80.151,Bangladesh,Feni,23.014,91.4
TXN4234847373,U10826,Internet,2025-12-09 17:07:01.664174,25360.09,AC9409378099,AC3426771653,0,999337,Bill_Payment,Electricity Bill,Successful,ATM,192.168.216.63,Bangladesh,Chattogram,22.3569,91.7832
TXN1600428430,U10826,Internet,2025-12-20 15:33:29.390915,12880.8,AC2179737346,AC9505871778,12,171816,Merchant_Payment,POS Purchase,Invalid txn,Android,192.168.197.55,Bangladesh,Dhaka,23.8103,90.4125
TXN5790627136,U10827,MobileApp,2025-11-30 16:58:02.821605,3983.02,AC9462137479,AC6103815037,0,376576,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.72.31,Bangladesh,Barishal,22.701,90.3535
TXN2970485296,U10827,MobileApp,2025-12-01 09:42:28.512655,7292.77,AC7214408975,AC6970028865,12,764037,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.200.236,Bangladesh,Chattogram,22.3569,91.7832
TXN8617624766,U10827,MobileApp,2025-12-02 13:13:30.973743,2047.08,AC7368167764,AC5659380726,0,397509,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.3.200,Bangladesh,Dhaka,23.8103,90.4125
TXN4483646470,U10827,MobileApp,2025-12-18 08:09:44.453904,686.33,AC1930499482,AC8314089271,12,427172,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.29.120,Bangladesh,Dhaka,23.8103,90.4125
TXN2028544571,U10827,MobileApp,2025-12-21 14:37:13.666842,7048.81,AC5231126684,AC5584130030,12,163885,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.172.117,Bangladesh,Dhaka,23.8103,90.4125
TXN8208476323,U10827,POS,2025-12-28 18:06:06.537523,1373.39,AC1944666708,AC7002354225,0,966978,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.137.192,Bangladesh,Dhaka,23.8103,90.4125
TXN4539481151,U10827,ATM,2025-12-30 14:55:59.626078,3747.96,AC7540436557,AC9402169915,0,854156,Bill_Payment,Electricity Bill,Successful,Android,192.168.52.60,Bangladesh,Rajshahi,24.3636,88.6241
TXN9821885346,U10828,Internet,2025-12-04 11:05:23.819229,8405.37,AC9177715118,AC1518873629,12,420772,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.83.76,Bangladesh,Dhaka,23.8103,90.4125
TXN8293278507,U10828,ATM,2025-12-10 15:18:42.031905,12176.89,AC9417776013,AC2548026090,12,642507,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.85.170,Bangladesh,Kumilla,,
TXN2887253104,U10828,Internet,2025-12-27 19:16:13.832410,381.98,AC3470489148,AC1118360895,0,653523,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.196.187,Bangladesh,Others,23.5,90.5
TXN5435490448,U10828,ATM,2025-12-27 21:10:37.931142,13064.17,AC6263381777,AC7716079755,12,198836,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,ATM,192.168.35.228,Bangladesh,Sylhet,24.8949,91.8687
TXN4163540101,U10830,Internet,2025-12-16 19:28:42.531854,6614.53,AC7283631434,AC4507394111,0,723243,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.102.110,Bangladesh,Chattogram,22.3569,91.7832
TXN9538153598,U10831,Internet,2025-11-30 18:27:29.203794,12366.85,AC6035368379,AC6410355055,0,158163,Merchant_Payment,POS Purchase,Successful,ATM,192.168.70.32,Bangladesh,Jessore,23.171,89.2024
TXN5313738849,U10831,MobileApp,2025-12-10 12:12:47.373548,2069.88,AC1858813551,AC7700893891,12,466164,Merchant_Payment,POS Purchase,Invalid txn,Web,192.168.113.131,Bangladesh,Kustia,,
TXN5794395294,U10833,Internet,2025-12-04 13:52:47.810668,18147.85,AC5587500386,AC8679686492,0,304825,Fund_Transfer,Transfer to {{BEN}},Successful,POS,192.168.98.27,Bangladesh,Dhaka,23.8103,90.4125
TXN2897216957,U10833,MobileApp,2025-12-07 08:18:00.565230,9476.09,AC6318219811,AC1384267141,0,814151,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.115.114,Bangladesh,Khulna,22.8456,89.5403
TXN7048141313,U10833,MobileApp,2025-12-30 20:27:21.578396,1581.03,AC5502163729,AC3879059347,0,717885,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.143.65,Bangladesh,Noakhali,22.8167,91.1
TXN3463421081,U10834,POS,2025-12-08 16:44:04.208688,3721.95,AC1433463150,AC4595624267,0,449398,Bill_Payment,Electricity Bill,Successful,Android,192.168.91.17,Bangladesh,Dhaka,23.8103,90.4125
TXN9123072163,U10834,ATM,2025-12-14 08:11:00.166391,7211.24,AC2915972910,AC6736998980,0,390041,Merchant_Payment,POS Purchase,Successful,ATM,192.168.200.128,Bangladesh,Others,23.5,90.5
TXN8047557566,U10834,POS,2025-12-23 13:34:34.982738,1599.48,AC2011460676,AC6677398258,12,183472,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Web,192.168.247.87,Bangladesh,Others,23.5,90.5
TXN2844840075,U10836,ATM,2025-12-10 12:43:10.818482,5370.49,AC6378248873,AC2644975062,0,899557,Merchant_Payment,POS Purchase,Successful,ATM,192.168.41.50,Bangladesh,Others,23.5,90.5
TXN6332908896,U10836,ATM,2025-12-10 19:37:42.716401,12685.98,AC3804264199,AC6522559140,0,796306,Bill_Payment,Electricity Bill,Successful,Web,192.168.207.14,Bangladesh,Others,23.5,90.5
TXN2892193466,U10836,MobileApp,2025-12-29 18:02:47.496905,897.04,AC7903791161,AC9435113978,0,531409,Refund,Refund to {{USER}},Successful,Android,192.168.135.213,Bangladesh,Dhaka,23.8103,90.4125
TXN7872920751,U10837,POS,2025-12-30 10:48:28.603927,1120.98,AC8184259085,AC6221678452,0,629639,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.136.23,Bangladesh,Sylhet,24.8949,91.8687
TXN5141086906,U10838,Internet,2025-12-07 15:40:45.515227,43960.28,AC4259372438,AC7074039867,12,426517,Bill_Payment,Electricity Bill,Invalid txn,Android,192.168.57.248,Bangladesh,Khulna,22.8456,89.5403
TXN5182390293,U10838,POS,2025-12-09 12:03:04.029928,2364.81,AC8315160638,AC7776249259,0,170747,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.168.225,Bangladesh,Barishal,22.701,90.3535
TXN2411172745,U10838,Internet,2025-12-12 19:32:46.768672,16966.42,AC3158374076,AC2179700752,0,117079,Fund_Transfer,Transfer to {{BEN}},Successful,POS,192.168.10.43,Bangladesh,Dhaka,23.8103,90.4125
TXN8771979072,U10838,Internet,2025-12-13 11:39:48.820806,12515.96,AC6540201810,AC3942723476,0,594553,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.241.213,Bangladesh,Dhaka,23.8103,90.4125
TXN4988111187,U10838,ATM,2025-12-19 11:12:19.405537,10758.57,AC6460091658,AC2334955125,0,530004,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.92.239,Bangladesh,Dhaka,23.8103,90.4125
TXN3822630341,U10839,MobileApp,2025-12-05 20:12:36.081868,11006.63,AC1469685708,AC6656749419,12,203583,Cash_Withdrawal,ATM Cash Withdrawal,Invalid txn,Web,192.168.239.231,Bangladesh,Narayanganj,23.6236,90.5
TXN1713347558,U10839,ATM,2025-12-15 22:14:48.181071,9639.12,AC9032405354,AC6741678632,12,576452,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Web,192.168.172.190,Bangladesh,Dhaka,23.8103,90.4125
TXN8757002372,U10841,ATM,2025-12-12 11:46:06.002085,17509.95,AC9842661281,AC9474032465,0,598530,Merchant_Payment,POS Purchase,Successful,Android,192.168.198.202,Bangladesh,Chattogram,22.3569,91.7832
TXN5787924932,U10842,ATM,2025-12-10 10:43:51.511297,10525.83,AC2812357723,AC8188915240,0,637451,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.140.158,Bangladesh,Chattogram,22.3569,91.7832
TXN8690688646,U10842,ATM,2025-12-15 16:18:43.547048,10803.85,AC5946550958,AC5794924517,12,474719,Merchant_Payment,POS Purchase,Invalid txn,POS,192.168.237.170,Bangladesh,Narayanganj,23.6236,90.5
TXN8818408715,U10842,POS,2025-12-21 14:52:03.633145,4136.97,AC3846470042,AC1204202870,0,933368,Merchant_Payment,POS Purchase,Successful,Android,192.168.77.97,Bangladesh,Dhaka,23.8103,90.4125
TXN1686045616,U10843,MobileApp,2025-12-04 12:18:36.478931,2730.1,AC9234023850,AC3577857341,0,193462,Merchant_Payment,POS Purchase,Successful,iOS,192.168.149.85,Bangladesh,Dhaka,23.8103,90.4125
TXN8809988692,U10843,Internet,2025-12-14 14:00:46.199344,29230.2,AC9757616971,AC2411917243,0,469795,Bill_Payment,Electricity Bill,Successful,POS,192.168.222.234,Bangladesh,Others,23.5,90.5
TXN5760430462,U10844,Internet,2025-12-05 12:35:33.283092,23517.74,AC5784049868,AC1512561832,0,901609,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.240.218,Bangladesh,Chattogram,22.3569,91.7832
TXN4429510299,U10844,POS,2025-12-08 17:38:25.866579,4564.33,AC7264475460,AC9112910160,12,802116,Bill_Payment,Electricity Bill,Invalid txn,Web,192.168.89.53,Bangladesh,Jessore,23.171,89.2024
TXN1382692475,U10844,POS,2025-12-08 21:33:36.840618,3694.98,AC9023201756,AC1396040206,0,935220,Bill_Payment,Electricity Bill,Successful,Android,192.168.252.13,Bangladesh,Barishal,22.701,90.3535
TXN6441389885,U10846,ATM,2025-11-30 15:59:34.231077,11001.47,AC5823146146,AC2943978200,0,592205,Cash_Withdrawal,ATM Cash Withdrawal,Successful,iOS,192.168.13.128,Bangladesh,Sylhet,24.8949,91.8687
TXN9230209211,U10846,POS,2025-12-02 12:36:07.975735,2197.41,AC9485154985,AC9286816416,0,780903,Merchant_Payment,POS Purchase,Successful,iOS,192.168.65.44,Bangladesh,Feni,23.014,91.4
TXN1207726103,U10846,Internet,2025-12-03 04:03:08.135985,9286.87,AC1875855399,AC8235382733,0,840507,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.16.112,Bangladesh,Dhaka,23.8103,90.4125
TXN6882166542,U10846,POS,2025-12-30 14:13:29.922925,3831.52,AC3904696769,AC4912903787,12,679719,Fund_Transfer,Transfer to {{BEN}},Invalid txn,iOS,192.168.190.86,Bangladesh,Sylhet,24.8949,91.8687
TXN1980116796,U10847,POS,2025-12-01 19:09:34.068771,2676.27,AC5608174631,AC7792648843,0,838603,Bill_Payment,Electricity Bill,Successful,Android,192.168.164.176,Bangladesh,Dhaka,23.8103,90.4125
TXN5265220680,U10847,ATM,2025-12-02 13:02:25.501044,4185.89,AC3795894325,AC6571698068,0,676884,Fund_Transfer,Transfer to {{BEN}},Successful,ATM,192.168.1.51,Bangladesh,Khulna,22.8456,89.5403
TXN7401914471,U10847,ATM,2025-12-13 15:34:11.574009,13662.52,AC4897273651,AC3286800315,12,923564,Bill_Payment,Electricity Bill,Invalid txn,iOS,192.168.139.103,Bangladesh,Sylhet,24.8949,91.8687
TXN2320007889,U10848,MobileApp,2025-12-02 09:05:29.104118,10680.65,AC2635540251,AC1852832477,12,608609,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.173.56,Bangladesh,Sylhet,24.8949,91.8687
TXN8152677617,U10848,POS,2025-12-10 20:50:41.181712,2253.31,AC2386730040,AC8816323370,12,502680,Fund_Transfer,Transfer to {{BEN}},Invalid txn,Android,192.168.8.49,Bangladesh,Chattogram,22.3569,91.7832
TXN9722111539,U10848,MobileApp,2025-12-21 19:15:35.269617,6356.43,AC2963125298,AC5738287889,12,780187,Merchant_Payment,POS Purchase,Invalid txn,Web,192.168.165.201,Bangladesh,Dhaka,23.8103,90.4125
TXN9080621050,U10849,ATM,2025-12-12 08:00:56.994272,6395.29,AC9482924817,AC6303489500,0,646477,Refund,Refund to {{USER}},Successful,Android,192.168.42.218,Bangladesh,Khulna,22.8456,89.5403
TXN1383346039,U10850,ATM,2025-11-30 10:40:09.880707,5459.0,AC2171994762,AC6595774791,0,458027,Bill_Payment,Electricity Bill,Successful,Android,192.168.220.207,Bangladesh,Jessore,23.171,89.2024
TXN7015847958,U10850,MobileApp,2025-12-02 16:24:28.046692,1476.11,AC1083582938,AC2061191968,0,797619,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.34.121,Bangladesh,Jessore,23.171,89.2024
TXN5347864653,U10850,MobileApp,2025-12-12 10:05:36.996434,2950.51,AC3126406103,AC6014274118,0,778868,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.124.119,Bangladesh,Dhaka,23.8103,90.4125
TXN2660978167,U10850,Internet,2025-12-16 10:01:57.510997,3366.88,AC8573127356,AC8591725626,0,648479,Bill_Payment,Electricity Bill,Successful,iOS,192.168.143.190,Bangladesh,Chattogram,22.3569,91.7832
TXN9901343378,U10850,MobileApp,2025-12-18 19:18:58.830343,7986.1,AC8697679503,AC6138723774,0,457946,Merchant_Payment,POS Purchase,Successful,Android,192.168.144.235,Bangladesh,Chattogram,22.3569,91.7832
TXN6244819331,U10851,MobileApp,2025-11-30 09:08:41.596973,1888.41,AC7188146233,AC3829672990,0,382660,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Android,192.168.150.194,Bangladesh,Dhaka,23.8103,90.4125
TXN5309864661,U10851,ATM,2025-12-10 14:40:46.276578,8723.14,AC5744575606,AC1633960146,0,440348,Cash_Withdrawal,ATM Cash Withdrawal,Successful,Web,192.168.12.187,Bangladesh,Barishal,22.701,90.3535
TXN4983807972,U10851,ATM,2025-12-14 09:36:18.196199,17096.74,AC5600890494,AC8995869888,0,941259,Fund_Transfer,Transfer to {{BEN}},Successful,iOS,192.168.193.202,Bangladesh,Joypurhat,25.0963,89.0167
TXN9291756673,U10851,POS,2025-12-23 12:48:16.303367,5614.09,AC6525539412,AC2728019818,12,468078,Merchant_Payment,POS Purchase,Invalid txn,Web,192.168.124.146,Bangladesh,Others,23.5,90.5
TXN9797542751,U10851,ATM,2025-12-23 18:28:22.176084,3648.0,AC8933832169,AC3708059357,0,654419,Fund_Transfer,Transfer to {{BEN}},Successful,Android,192.168.141.186,Bangladesh,Jessore,23.171,89.2024
TXN8486931427,U10852,MobileApp,2025-12-06 20:10:00.297750,7512.94,AC4889432063,AC5028523407,0,884833,Refund,Refund to {{USER}},Successful,Web,192.168.200.216,Bangladesh,Noakhali,22.8167,91.1
TXN4322350188,U10853,MobileApp,2025-12-15 19:11:06.972345,4121.8,AC5054750083,AC1158440525,0,807168,Refund,Refund to {{USER}},Successful,Android,192.168.127.100,Bangladesh,Barishal,22.701,90.3535
TXN9763373340,U10854,ATM,2025-12-02 08:57:46.837683,7751.34,AC9150607469,AC2526604133,0,623545,Bill_Payment,Electricity Bill,Successful,Android,192.168.169.226,Bangladesh,Dhaka,23.8103,90.4125
TXN2942840886,U10855,MobileApp,2025-12-04 12:57:24.863968,3110.49,AC4742568709,AC3035646414,0,138051,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.45.38,Bangladesh,Dhaka,23.8103,90.4125
TXN8937869142,U10855,MobileApp,2025-12-04 16:16:24.096119,3542.37,AC7179620415,AC7096926801,12,573284,Merchant_Payment,POS Purchase,Invalid txn,iOS,192.168.132.181,Bangladesh,Dhaka,23.8103,90.4125
TXN8346628277,U10855,Internet,2025-12-14 07:46:59.805883,4532.29,AC8410294698,AC1490262172,12,261002,Merchant_Payment,POS Purchase,Invalid txn,POS,192.168.122.113,Bangladesh,Chattogram,22.3569,91.7832
TXN7449382723,U10855,Internet,2025-12-28 16:50:55.984142,15795.87,AC4039102094,AC7731014608,0,326897,Fund_Transfer,Transfer to {{BEN}},Successful,Web,192.168.213.216,Bangladesh,Dhaka,23.8103,90.4125
TXN6982994761,U10856,MobileApp,2025-12-07 12:50:34.227102,690.09,AC7413135399,AC1416209816,0,608979,Bill_Payment,Electricity Bill,Successful,Android,192.168.54.227,Bangladesh,Others,23.5,90.5
